,id,last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,last_tweet,is_active,end_date,twitter_id,mastodon,serving_current_chamber_since,serving_congress_since
379,998,Romney,Mitt,,,,Mitt Romney,1947-03-12,M,sen,UT,0,1,Republican,https://www.romney.senate.gov,354 Russell Senate Office Building Washington DC 20510,202-224-5251,https://www.romney.senate.gov/contact-senator-romney,,SenatorRomney,,,,R000615,,N00000286,S401,"S8UT00176,S4MA00143",0,412841,21942,Mitt Romney,,41902,Mitt Romney,,,,1.0786936013565092e18,,2019-01-03,2019-01-03
380,999,Golden,Jared,Forrest,,,Jared F. Golden,1982-07-25,M,rep,ME,2,0,Democrat,https://golden.house.gov,1710 Longworth House Office Building Washington DC 20515-1902,202-225-6306,,,RepGolden,,,,G000592,,N00041668,,H8ME02185,0,412842,151420,Jared Golden,,21923,Jared Golden,,,,1.0808916673082982e18,,2019-01-03,2019-01-03
381,1000,Bishop,Dan,,,,Dan Bishop,1964-07-01,M,rep,NC,8,0,Republican,https://danbishop.house.gov,2459 Rayburn House Office Building Washington DC 20515-3308,202-225-1976,,,RepDanBishop,repdanbishop,,,B001311,,N00044335,,H0NC09187,0,412844,92423,Dan Bishop,,21986,Dan Bishop,,,,1.1765225355313603e18,,2019-01-03,2019-01-03
382,1001,Murphy,Gregory,Francis,,,Gregory F. Murphy,1963-03-05,M,rep,NC,3,0,Republican,https://gregmurphy.house.gov,407 Cannon House Office Building Washington DC 20515-3303,202-225-3415,,,RepGregMurphy,RepGregMurphy,,,M001210,,N00044027,,H0NC03172,0,412845,166135,Gregory Murphy,,21987,Greg Murphy (politician),,,,1.1739780705350246e18,,2019-01-03,2019-01-03
383,1002,Mfume,Kweisi,,,,Kweisi Mfume,1948-10-24,M,rep,MD,7,0,Democrat,https://mfume.house.gov,2263 Rayburn House Office Building Washington DC 20515-2007,202-225-4741,,,RepKweisiMfume,RepKweisiMfume,,,M000687,798,N00001799,,"S6MD03185,H6MD07020,H0MD07114",0,407672,0,,,15433,Kweisi Mfume,,,,1.276209702322438e18,,1987-01-03,1987-01-03
384,1003,Tiffany,Thomas,P.,,,Thomas P. Tiffany,1957-12-30,M,rep,WI,7,0,Republican,https://tiffany.house.gov,451 Cannon House Office Building Washington DC 20515-4907,202-225-3365,,,RepTiffany,,,,T000165,,N00045307,,H0WI07101,0,456791,0,Tom Tiffany,,0,Tom Tiffany,,,,1.2678410663356823e18,,2019-01-03,2019-01-03
385,1004,Garcia,Mike,,,,Mike Garcia,1976-04-24,M,rep,CA,27,0,Republican,https://mikegarcia.house.gov,144 Cannon House Office Building Washington DC 20515-0527,202-225-1956,,,RepMikeGarcia,RepMikeGarcia,,,G000061,,N00044298,,H0CA25105,0,456792,188664,Mike Garcia,,0,Mike Garcia (politician),,,,1.262531473057423e18,,2019-01-03,2019-01-03
386,1005,Kelly,Mark,,,,Mark Kelly,1964-02-21,M,sen,AZ,0,3,Democrat,https://www.kelly.senate.gov,516 Hart Senate Office Building Washington DC 20510,202-224-2235,https://www.kelly.senate.gov,,SenMarkKelly,SenMarkKelly,,,K000377,,N00044223,S406,S0AZ00350,0,456794,190594,Mark Kelly,,0,Mark Kelly,,,,1.3249262748888883e18,,2019-01-03,2019-01-03
387,1006,Lummis,Cynthia,M.,,,Cynthia M. Lummis,1954-09-10,F,sen,WY,0,2,Republican,https://www.lummis.senate.gov,124 Russell Senate Office Building Washington DC 20510,202-224-3424,https://www.lummis.senate.gov/contact/contact-form/,,SenLummis,,,,L000571,1960,N00029788,S410,"H8WY00148,S0WY00137",1031365,412294,15546,Cynthia Lummis,,20953,Cynthia Lummis,,,,22831059,,2021-01-03,2009-01-03
388,1007,Issa,Darrell,E.,,,Darrell Issa,1953-11-01,M,rep,CA,48,0,Republican,https://issa.house.gov,2108 Rayburn House Office Building Washington DC 20515-0548,202-225-5672,,http://issa.house.gov/feed/,repdarrellissa,,,,I000056,1640,N00007017,,"H0CA48024,S8CA00135",90066,400196,16553,Darrell Issa,,20107,Darrell Issa,,,,63650107,,2001-01-03,2001-01-03
389,1008,Sessions,Pete,A.,,,Pete Sessions,1955-03-22,M,rep,TX,17,0,Republican,https://sessions.house.gov,2204 Rayburn House Office Building Washington DC 20515-4317,202-225-6105,,http://sessions.house.gov/?a=rss.feed,PeteSessions,,,,S000250,1525,N00005681,,H2TX03126,36807,400367,288,Pete Sessions,,29759,Pete Sessions,,,,24735461,,1997-01-03,1997-01-03
390,1009,Valadao,David,G.,,,David G. Valadao,1977-04-14,M,rep,CA,22,0,Republican,https://valadao.house.gov,2465 Rayburn House Office Building Washington DC 20515-0522,202-225-4695,,http://valadao.house.gov/rss.xml,RepDavidValadao,,,,V000129,2105,N00033367,,H2CA20094,623702,412515,120200,David G. Valadao,,21307,David Valadao,,,,1128514404,,2013-01-03,2013-01-03
391,1010,Tuberville,Tommy,Hawley,,,Tommy Tuberville,1954-09-18,M,sen,AL,0,2,Republican,https://www.tuberville.senate.gov,142 Russell Senate Office Building Washington DC 20510,202-224-4124,https://www.tuberville.senate.gov/contact/contact-form/,,SenTuberville,,,,T000278,,N00044434,S412,S0AL00230,0,456796,188306,Tommy Tuberville,,0,Tommy Tuberville,,,,1.345739193721487e18,,2021-01-03,2021-01-03
392,1011,Hickenlooper,John,Wright,,,John W. Hickenlooper,1952-02-07,M,sen,CO,0,2,Democrat,https://www.hickenlooper.senate.gov,374 Russell Senate Office Building Washington DC 20510,202-224-5941,https://www.hickenlooper.senate.gov/contact/,,SenatorHick,,,,H000273,,N00044206,S408,S0CO00575,0,456797,0,John Hickenlooper,,0,John Hickenlooper,,,,1.3187283369237873e18,,2021-01-03,2021-01-03
393,1012,Hagerty,Bill,Francis,,,Bill Hagerty,1959-08-14,M,sen,TN,0,2,Republican,https://www.hagerty.senate.gov,248 Russell Senate Office Building Washington DC 20510,202-224-4944,https://www.hagerty.senate.gov/email-me/,,SenatorHagerty,,,,H000601,,N00045369,S407,S0TN00169,0,456798,128466,Bill Hagerty,,0,Bill Hagerty,,,,1.346873610875654e18,,2021-01-03,2021-01-03
394,1013,Carl,Jerry,Lee,Jr.,,Jerry L. Carl,1958-06-17,M,rep,AL,1,0,Republican,https://carl.house.gov,1330 Longworth House Office Building Washington DC 20515-0101,202-225-4931,,,RepJerryCarl,,,,C001054,,N00044245,,H0AL01055,0,456799,0,,,0,Jerry Carl,,,,1.3410914204390154e18,,2021-01-03,2021-01-03
395,1014,Moore,Barry,,,,Barry Moore,1966-09-26,M,rep,AL,2,0,Republican,https://barrymoore.house.gov,1504 Longworth House Office Building Washington DC 20515-0102,202-225-2901,,,RepBarryMoore,,,,M001212,,N00041295,,H8AL02171,0,456800,0,,,0,Barry Moore (Alabama politician),,,,1.339006078688825e18,,2021-01-03,2021-01-03
396,1015,Obernolte,Jay,Phillip,,,Jay Obernolte,1970-08-18,M,rep,CA,23,0,Republican,https://obernolte.house.gov,1029 Longworth House Office Building Washington DC 20515-0523,202-225-5861,,,JayObernolte,,,,O000019,,N00045377,,H0CA08135,0,456801,0,Jay Obernolte,,0,Jay Obernolte,,,,272482466,,2021-01-03,2021-01-03
397,1016,Kim,Young,Oak,,,Young Kim,1962-10-18,F,rep,CA,40,0,Republican,https://youngkim.house.gov,1306 Longworth House Office Building Washington DC 20515-0540,202-225-4111,,,RepYoungKim,,,,K000397,,N00042386,,H8CA39240,0,456802,151787,,,0,Young Kim,,,,1.3446774014653972e18,,2021-01-03,2021-01-03
398,1017,Steel,Michelle,Eunjoo,,,Michelle Steel,1955-06-21,F,rep,CA,45,0,Republican,https://steel.house.gov,1127 Longworth House Office Building Washington DC 20515-0545,202-225-2415,,,RepSteel,,,,S001135,,N00044501,,H0CA48198,0,456803,0,,,0,Michelle Steel,,,,1.3437401466304512e18,,2021-01-03,2021-01-03
399,1018,Jacobs,Sara,,,,Sara Jacobs,1989-02-01,F,rep,CA,51,0,Democrat,https://sarajacobs.house.gov,1314 Longworth House Office Building Washington DC 20515-0551,202-225-2040,,,RepSaraJacobs,,,,J000305,,N00042081,,H8CA49074,0,456804,0,,,0,Sara Jacobs,,,,1.345103905869455e18,,2021-01-03,2021-01-03
400,1019,Boebert,Lauren,Opal,,,Lauren Boebert,1986-12-15,F,rep,CO,3,0,Republican,https://boebert.house.gov,1713 Longworth House Office Building Washington DC 20515-0603,202-225-4761,,,RepBoebert,,,,B000825,,N00045974,,H0CO03165,0,456805,0,Lauren Boebert,,0,Lauren Boebert,,,,1.3429897566119076e18,,2021-01-03,2021-01-03
401,1020,Cammack,Katherine,,,Kat,Kat Cammack,1988-02-16,F,rep,FL,3,0,Republican,https://cammack.house.gov,2421 Rayburn House Office Building Washington DC 20515-0903,202-225-5744,,,RepKatCammack,,,,C001039,,N00045978,,H0FL03175,0,456806,0,,,0,Kat Cammack,,,,1.3443256389839872e18,,2021-01-03,2021-01-03
402,1021,Franklin,C.,Scott,,,C. Scott Franklin,1964-08-23,M,rep,FL,18,0,Republican,https://franklin.house.gov,249 Cannon House Office Building Washington DC 20515-0918,202-225-1252,,,RepFranklin,,,,F000472,,N00046760,,H0FL15104,0,456807,0,,,0,Scott Franklin (politician),,,,1.3436647213843988e18,,2021-01-03,2021-01-03
403,1022,Donalds,Byron,Lowell,,,Byron Donalds,1978-10-28,M,rep,FL,19,0,Republican,https://donalds.house.gov,1719 Longworth House Office Building Washington DC 20515-0919,202-225-2536,,,RepDonaldsPress,,,,D000032,,N00034016,,H0FL19205,0,456808,0,,,0,Byron Donalds,,,,1.3439686460502835e18,,2021-01-03,2021-01-03
404,1023,Gimenez,Carlos,A.,,,Carlos A. Gimenez,1954-01-17,M,rep,FL,28,0,Republican,https://gimenez.house.gov,448 Cannon House Office Building Washington DC 20515-0001,202-225-2778,,,RepCarlos,,,,G000593,,N00046394,,H0FL26036,0,456809,81366,Carlos Gimenez,,0,Carlos A. Giménez,,,,1.3436791950341038e18,,2021-01-03,2021-01-03
405,1024,Salazar,Maria,Elvira,,,Maria Elvira Salazar,1961-11-01,F,rep,FL,27,0,Republican,https://salazar.house.gov,2162 Rayburn House Office Building Washington DC 20515-0927,202-225-3931,,,RepMariaSalazar,,,,S000168,,N00042810,,H8FL27185,0,456810,182300,,,0,María Elvira Salazar,,,,1.325928411689349e18,,2021-01-03,2021-01-03
406,1025,Williams,Nikema,Natassha,,,Nikema Williams,1978-07-30,F,rep,GA,5,0,Democrat,https://nikemawilliams.house.gov,1406 Longworth House Office Building Washington DC 20515-1005,202-225-3801,,,RepNikema,,,,W000788,,N00047361,,H0GA05301,0,456811,0,Nikema Williams,,0,Nikema Williams,,,,1.3454617973615043e18,,2021-01-03,2021-01-03
407,1026,Clyde,Andrew,S.,,,Andrew S. Clyde,1963-11-22,M,rep,GA,9,0,Republican,https://clyde.house.gov,445 Cannon House Office Building Washington DC 20515-1009,202-225-9893,,,Rep_Clyde,,,,C001116,,N00046654,,H0GA09246,0,456813,0,,,0,Andrew Clyde,,,,1.3570173615686943e18,,2021-01-03,2021-01-03
408,1027,Greene,Marjorie,Taylor,,,Marjorie Taylor Greene,1974-05-27,F,rep,GA,14,0,Republican,https://greene.house.gov,403 Cannon House Office Building Washington DC 20515-1014,202-225-5211,,,RepMTG,,,,G000596,,N00044701,,H0GA06192,0,456814,189785,Marjorie Taylor Greene,,0,Marjorie Taylor Greene,,,,1.344356576786866e18,,2021-01-03,2021-01-03
409,1028,Hinson,Ashley,,,,Ashley Hinson,1983-06-27,F,rep,IA,2,0,Republican,https://hinson.house.gov,1717 Longworth House Office Building Washington DC 20515-1502,202-225-2911,,,RepAshleyHinson,,,,H001091,,N00044521,,H0IA01174,0,456816,168783,Ashley Hinson,,0,Ashley Hinson,,,,1.3407833043044106e18,,2021-01-03,2021-01-03
410,1029,Miller-Meeks,Mariannette,Jane,,,Mariannette Miller-Meeks,1955-09-06,F,rep,IA,1,0,Republican,https://millermeeks.house.gov,1034 Longworth House Office Building Washington DC 20515-1501,202-225-6576,,,RepMMM,,,,M001215,,N00029495,,H8IA02043,0,456817,103294,Mariannette Miller-Meeks,,0,Mariannette Miller-Meeks,,,,1.345807954604413e18,,2021-01-03,2021-01-03
411,1030,Feenstra,Randy,L.,,,Randy Feenstra,1969-01-14,M,rep,IA,4,0,Republican,https://feenstra.house.gov,1440 Longworth House Office Building Washington DC 20515-1504,202-225-4426,,,RepFeenstra,,,,F000446,,N00044011,,H0IA04145,0,456818,103301,Randy Feenstra,,0,Randy Feenstra,,,,1.3451353637618524e18,,2021-01-03,2021-01-03
412,1031,Miller,Mary,E.,,,Mary E. Miller,1959-08-27,F,rep,IL,15,0,Republican,https://marymiller.house.gov,1740 Longworth House Office Building Washington DC 20515-1315,202-225-5271,,,RepMaryMiller,,,,M001211,,N00045703,,H0IL15129,0,456820,0,,,0,Mary Miller (politician),,,,1.3436566359071252e18,,2021-01-03,2021-01-03
413,1032,Mrvan,Frank,John,,,Frank J. Mrvan,1969-04-16,M,rep,IN,1,0,Democrat,https://mrvan.house.gov,1607 Longworth House Office Building Washington DC 20515-1401,202-225-2461,,,RepMrvan,,,,M001214,,N00045905,,H0IN01150,0,456821,0,,,0,Frank J. Mrvan,,,,1.3462050460363776e18,,2021-01-03,2021-01-03
414,1033,Spartz,Victoria,,,,Victoria Spartz,1978-10-06,F,rep,IN,5,0,Republican,https://spartz.house.gov,1609 Longworth House Office Building Washington DC 20515-1405,202-225-2276,,,RepSpartz,,,,S000929,,N00046537,,H0IN05326,0,456822,0,,,0,Victoria Spartz,,,,1.3448452014796636e18,,2021-01-03,2021-01-03
415,1034,Mann,Tracey,Robert,,,Tracey Mann,1976-12-17,M,rep,KS,1,0,Republican,https://mann.house.gov,344 Cannon House Office Building Washington DC 20515-1601,202-225-2715,,,RepMann,,,,M000871,,N00030743,,H0KS01123,0,456823,0,,,0,Tracey Mann,,,,1.345825008887722e18,,2021-01-03,2021-01-03
416,1035,LaTurner,Jacob,,,Jake,Jake LaTurner,1988-02-17,M,rep,KS,2,0,Republican,https://laturner.house.gov,2441 Rayburn House Office Building Washington DC 20515-1602,202-225-6601,,,RepLaTurner,,,,L000266,,N00044232,,H0KS02188,0,456824,0,,,0,Jake LaTurner,,,,1.3458507048004687e18,,2021-01-03,2021-01-03
417,1036,Auchincloss,Jake,Daniel,,,Jake Auchincloss,1988-01-29,M,rep,MA,4,0,Democrat,https://auchincloss.house.gov,1524 Longworth House Office Building Washington DC 20515-2104,202-225-5931,,,RepAuchincloss,,,,A000148,,N00045506,,H0MA04192,0,456825,0,,,0,Jake Auchincloss,,,,1.330278736554582e18,,2021-01-03,2021-01-03
418,1037,McClain,Lisa,C.,,,Lisa C. McClain,1966-04-07,F,rep,MI,9,0,Republican,https://mcclain.house.gov,444 Cannon House Office Building Washington DC 20515-2209,202-225-2106,,,RepLisaMcClain,,,,M001136,,N00045730,,H0MI10287,0,456827,0,Lisa McClain,,0,Lisa McClain,,,,1.3440322924324372e18,,2021-01-03,2021-01-03
419,1038,Fischbach,Michelle,Louise Helene,,,Michelle Fischbach,1965-11-03,F,rep,MN,7,0,Republican,https://fischbach.house.gov,1004 Longworth House Office Building Washington DC 20515-2307,202-225-2165,,,RepFischbach,,,,F000470,,N00045251,,H0MN07091,0,456828,0,Michelle Fischbach,,0,Michelle Fischbach,,,,1.3443752874847232e18,,2021-01-03,2021-01-03
420,1039,Bush,Cori,,,,Cori Bush,1976-07-21,F,rep,MO,1,0,Democrat,https://bush.house.gov,2463 Rayburn House Office Building Washington DC 20515-2501,202-225-2406,,,RepCori,,,,B001224,,N00039373,,H8MO01143,0,456829,0,Cori Bush,,0,Cori Bush,,,,1.0026309990528655e18,,2021-01-03,2021-01-03
421,1040,Rosendale,Matthew,Martin,Sr.,,"Matthew M. Rosendale, Sr.",1960-07-07,M,rep,MT,2,0,Republican,https://rosendale.house.gov,1023 Longworth House Office Building Washington DC 20515-0001,202-225-3211,,,RepRosendale,,,,R000103,,N00035517,,H4MT00050,0,456830,120815,Matthew Rosendale,,0,Matt Rosendale,,,,1.3447514201390408e18,,2021-01-03,2021-01-03
422,1041,Ross,Deborah,Koff,,,Deborah K. Ross,1963-06-20,F,rep,NC,2,0,Democrat,https://ross.house.gov,1221 Longworth House Office Building Washington DC 20515-3302,202-225-3032,,,RepDeborahRoss,,,,R000305,,N00038565,,H0NC02125,0,456831,0,Deborah Ross,,0,Deborah K. Ross,,,,1.348683154815656e18,,2021-01-03,2021-01-03
423,1042,Manning,Kathy,Ellen,,,Kathy E. Manning,1956-12-03,F,rep,NC,6,0,Democrat,https://manning.house.gov,307 Cannon House Office Building Washington DC 20515-3306,202-225-3065,,,RepKManning,,,,M001135,,N00042159,,H8NC13067,0,456832,0,,,0,Kathy Manning,,,,1.3371156701616087e18,,2021-01-03,2021-01-03
424,1043,Leger Fernandez,Teresa,,,,Teresa Leger Fernandez,1959-07-01,F,rep,NM,3,0,Democrat,https://fernandez.house.gov,1510 Longworth House Office Building Washington DC 20515-3103,202-225-6190,,,RepTeresaLF,,,,L000273,,N00044559,,H0NM03102,0,456835,0,,,0,Teresa Leger Fernandez,,,,1.3451478459266703e18,@RepTeresaLF@mastodon.social,2021-01-03,2021-01-03
425,1044,Garbarino,Andrew,R.,,,Andrew R. Garbarino,1984-09-27,M,rep,NY,2,0,Republican,https://garbarino.house.gov,2344 Rayburn House Office Building Washington DC 20515-3202,202-225-7896,,,RepGarbarino,,,,G000597,,N00046030,,H0NY02234,0,456836,0,,,0,Andrew Garbarino,,,,1.3443496504474337e18,,2021-01-03,2021-01-03
426,1045,Malliotakis,Nicole,,,,Nicole Malliotakis,1980-11-11,F,rep,NY,11,0,Republican,https://malliotakis.house.gov,351 Cannon House Office Building Washington DC 20515-3211,202-225-3371,,,RepMalliotakis,,,,M000317,,N00044040,,H0NY11078,0,456837,0,,,0,Nicole Malliotakis,,,,1.3447505880269005e18,,2021-01-03,2021-01-03
427,1046,Torres,Ritchie,John,,,Ritchie Torres,1988-03-12,M,rep,NY,15,0,Democrat,https://ritchietorres.house.gov,1414 Longworth House Office Building Washington DC 20515-3215,202-225-4361,,,RepRitchie,,,,T000486,,N00044346,,H0NY15160,0,456838,0,Ritchie Torres,,0,Ritchie Torres,,,,1.2764037572245463e18,,2021-01-03,2021-01-03
428,1047,Bowman,Jamaal,,,,Jamaal Bowman,1976-04-01,M,rep,NY,16,0,Democrat,https://bowman.house.gov,345 Cannon House Office Building Washington DC 20515-3216,202-225-2464,,,RepBowman,,,,B001223,,N00044790,,H0NY16143,0,456839,0,Jamaal Bowman,,0,Jamaal Bowman,,,,1.3443895069638083e18,@repbowman@mastodon.social,2021-01-03,2021-01-03
429,1048,Bice,Stephanie,I.,,,Stephanie I. Bice,1973-11-11,F,rep,OK,5,0,Republican,https://bice.house.gov,2437 Rayburn House Office Building Washington DC 20515-3605,202-225-2132,,,RepBice,,,,B000740,,N00044579,,H0OK05205,0,456841,0,Stephanie Bice,,0,Stephanie Bice,,,,1.3442601962275553e18,,2021-01-03,2021-01-03
430,1049,Bentz,Cliff,Stewart,,,Cliff Bentz,1952-01-12,M,rep,OR,2,0,Republican,https://bentz.house.gov,409 Cannon House Office Building Washington DC 20515-3702,202-225-6730,,,RepBentz,,,,B000668,,N00045773,,H0OR02127,0,456842,0,,,0,Cliff Bentz,,,,1.3457888659116564e18,,2021-01-03,2021-01-03
431,1050,Mace,Nancy,Ruth,,,Nancy Mace,1977-12-04,F,rep,SC,1,0,Republican,https://mace.house.gov,1728 Longworth House Office Building Washington DC 20515-4001,202-225-3176,,,RepNancyMace,,,,M000194,,N00035670,,H0SC01394,0,456843,0,Nancy Mace,,0,Nancy Mace,,,,1.343597700542038e18,,2021-01-03,2021-01-03
432,1051,Harshbarger,Diana,,,,Diana Harshbarger,1960-01-01,F,rep,TN,1,0,Republican,https://harshbarger.house.gov,167 Cannon House Office Building Washington DC 20515-4201,202-225-6356,,,RepHarshbarger,,,,H001086,,N00046688,,H0TN01118,0,456844,0,,,0,Diana Harshbarger,,,,1.3457872851791626e18,,2021-01-03,2021-01-03
433,1052,Fallon,Patrick,Edward,,Pat,Pat Fallon,1967-12-19,M,rep,TX,4,0,Republican,https://fallon.house.gov,2416 Longworth House Office Building Washington DC 20515-4304,202-225-6673,,,RepPatFallon,,,,F000246,,N00047264,,H0TX04219,0,456845,0,,,0,Pat Fallon,,,,1.343258042704527e18,,2021-01-03,2021-01-03
434,1053,Pfluger,August,Lee,II,,August Pfluger,1978-12-28,M,rep,TX,11,0,Republican,https://pfluger.house.gov,1124 Longworth House Office Building Washington DC 20515-4311,202-225-3605,,,RepPfluger,,,,P000048,,N00045421,,H0TX11230,0,456846,0,,,0,August Pfluger,,,,1.341120751399809e18,,2021-01-03,2021-01-03
435,1054,Jackson,Ronny,Lynn,,,Ronny Jackson,1967-05-04,M,rep,TX,13,0,Republican,https://jackson.house.gov,446 Cannon House Office Building Washington DC 20515-4313,202-225-3706,,,RepRonnyJackson,,,,J000304,,N00046055,,H0TX13228,0,456847,0,Ronny Jackson,,0,Ronny Jackson,,,,1.3419034656106865e18,,2021-01-03,2021-01-03
436,1055,Nehls,Troy,E.,,,Troy E. Nehls,1968-04-07,M,rep,TX,22,0,Republican,https://nehls.house.gov,1104 Longworth House Office Building Washington DC 20515-4322,202-225-5951,,,RepTroyNehls,,,,N000026,,N00046067,,H0TX22302,0,456848,188334,Troy Nehls,,0,Troy Nehls,,,,1.3473182888508252e18,,2021-01-03,2021-01-03
437,1056,Gonzales,Ernest,Anthony,,Tony,Tony Gonzales,1980-10-10,M,rep,TX,23,0,Republican,https://gonzales.house.gov,2244 Rayburn House Office Building Washington DC 20515-4323,202-225-4511,,,RepTonyGonzales,,,,G000594,,N00044592,,H0TX35015,0,456849,0,,,0,Tony Gonzales,,,,1.3436274161205327e18,,2021-01-03,2021-01-03
438,1057,Van Duyne,Beth,Ann,,,Beth Van Duyne,1970-11-16,F,rep,TX,24,0,Republican,https://vanduyne.house.gov,1725 Longworth House Office Building Washington DC 20515-4324,202-225-6605,,,RepBethVanDuyne,,,,V000134,,N00045167,,H0TX24209,0,456850,79150,Beth Van Duyne,,0,Beth Van Duyne,,,,1.3396332593497457e18,,2021-01-03,2021-01-03
439,1058,Moore,Blake,David,,,Blake D. Moore,1980-06-22,M,rep,UT,1,0,Republican,https://blakemoore.house.gov,1131 Longworth House Office Building Washington DC 20515-4401,202-225-0453,,,RepBlakeMoore,,,,M001213,,N00046598,,H0UT01205,0,456851,0,,,0,Blake Moore,,,,1.3374525960935875e18,,2021-01-03,2021-01-03
440,1059,Owens,Clarence,,,Burgess,Burgess Owens,1951-08-02,M,rep,UT,4,0,Republican,https://owens.house.gov,309 Cannon House Office Building Washington DC 20515-4404,202-225-3011,,,RepBurgessOwens,,,,O000086,,N00045812,,H0UT04076,0,456852,0,Burgess Owens,,0,Burgess Owens,,,,1.3444812176856924e18,,2021-01-03,2021-01-03
441,1060,Good,Robert,G.,,Bob,Bob Good,1965-09-11,M,rep,VA,5,0,Republican,https://good.house.gov,461 Cannon House Office Building Washington DC 20515-4605,202-225-4711,,,RepBobGood,,,,G000595,,N00045557,,H0VA05160,0,456853,0,,,0,Bob Good,,,,1.3455368978384364e18,,2021-01-03,2021-01-03
442,1061,Strickland,Marilyn,,,,Marilyn Strickland,1962-09-25,F,rep,WA,10,0,Democrat,https://strickland.house.gov,1708 Longworth House Office Building Washington DC 20515-4710,202-225-9740,,,RepStricklandWA,,,,S001159,,N00046320,,H0WA10034,0,456854,0,,,0,Marilyn Strickland,,,,1.3436465459552133e18,,2021-01-03,2021-01-03
443,1062,Fitzgerald,Scott,L.,,,Scott Fitzgerald,1963-11-16,M,rep,WI,5,0,Republican,https://fitzgerald.house.gov,1507 Longworth House Office Building Washington DC 20515-4905,202-225-5101,,,RepFitzgerald,,,,F000471,,N00045434,,H0WI05113,0,456855,3446,,,0,Scott L. Fitzgerald,,,,1004891731,,2021-01-03,2021-01-03
444,1063,Padilla,Alejandro,,,Alex,Alex Padilla,1973-03-22,M,sen,CA,0,3,Democrat,https://www.padilla.senate.gov,112 Hart Senate Office Building Washington DC 20510,202-224-3553,https://www.padilla.senate.gov/contact/,,SenAlexPadilla,,,,P000145,,N00047888,S413,S2CA00955,0,456856,59742,Alex Padilla,,0,Alex Padilla,,,,1.351236267707654e18,,2021-01-03,2021-01-03
445,1064,Ossoff,Jon,,,,Jon Ossoff,1987-02-16,M,sen,GA,0,2,Democrat,https://www.ossoff.senate.gov,455 Russell Senate Office Building Washington DC 20510,202-224-3521,https://www.ossoff.senate.gov/contact-us/,,SenOssoff,,,,O000174,,N00040675,S414,"H8GA06195,S8GA00180",0,456857,176134,Jon Ossoff,,0,Jon Ossoff,,,,1.356714265894408e18,,2021-01-03,2021-01-03
446,1065,Warnock,Raphael,Gamaliel,,,Raphael G. Warnock,1969-07-23,M,sen,GA,0,3,Democrat,https://www.warnock.senate.gov,388 Russell Senate Office Building Washington DC 20510,202-224-3643,https://www.warnock.senate.gov/contact/,,SenatorWarnock,,,,W000790,,N00046489,S415,S0GA00559,0,456858,189794,Raphael Warnock,,0,Raphael Warnock,,,,1.3522879978536223e18,,2021-01-03,2021-01-03
447,1066,Tenney,Claudia,,,,Claudia Tenney,1961-02-04,F,rep,NY,24,0,Republican,https://tenney.house.gov,2349 Rayburn House Office Building Washington DC 20515-3224,202-225-3665,,,RepTenney,,,,T000478,,N00036351,,H4NY22051,103481,412720,127668,Claudia Tenney,,21749,Claudia Tenney,,,,7.972010484904305e17,,2017-01-03,2017-01-03
448,1067,Letlow,Julia,,,,Julia Letlow,1981-03-16,F,rep,LA,5,0,Republican,https://letlow.house.gov,142 Longworth House Office Building Washington DC 20515-1805,202-225-8490,,,RepJuliaLetlow,,,,L000595,,N00047972,,H2LA05126,0,456859,195745,Julia Letlow,,0,Julia Letlow,,,,1.382395679700439e18,,2021-01-03,2021-01-03
449,1068,Carter,Troy,Anthony,,,Troy A. Carter,1963-10-26,M,rep,LA,2,0,Democrat,https://troycarter.house.gov,442 Cannon House Office Building Washington DC 20515-1802,202-225-6636,,,RepTroyCarter,,,,C001125,,N00025766,,H2LA02149,0,456860,0,Troy Carter,,0,Troy Carter (politician),,,,1.3527603042712412e18,,2021-01-03,2021-01-03
450,1069,Stansbury,Melanie,Ann,,,Melanie A. Stansbury,1979-01-31,F,rep,NM,1,0,Democrat,https://stansbury.house.gov,1421 Longworth House Office Building Washington DC 20515-3101,202-225-6316,,,Rep_Stansbury,,,,S001218,,N00047871,,H2NM01144,0,456861,180789,Melanie Ann Stansbury,,0,Melanie Stansbury,,,,1.4045199925829427e18,,2021-01-03,2021-01-03
451,1070,Ellzey,Jake,,,,Jake Ellzey,1970-01-24,M,rep,TX,6,0,Republican,https://ellzey.house.gov,1721 Longworth House Office Building Washington DC 20515-4306,202-225-2002,,,RepEllzey,,,,E000071,,N00042243,,H8TX06266,0,456862,0,Jake Ellzey,,0,Jake Ellzey,,,,1.3665238682534584e18,,2021-01-03,2021-01-03
452,1071,Brown,Shontel,M.,,,Shontel M. Brown,1975-06-24,F,rep,OH,11,0,Democrat,https://shontelbrown.house.gov,449 Cannon House Office Building Washington DC 20515-3511,202-225-7032,,,RepShontelBrown,,,,B001313,,N00047875,,H2OH11169,0,456863,0,,,0,Shontel Brown,,,,1.4563810915987003e18,@RepShontelBrown@mastodon.social,2021-01-03,2021-01-03
