,id,last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,last_tweet,is_active,end_date,twitter_id
418,419,Gonzalez,Anthony,,,,Anthony Gonzalez,9/19/84,M,rep,OH,16,0,Republican,https://anthonygonzalez.house.gov,2458 Rayburn House Office Building Washington DC 20515-3516,202-225-3876,,,RepAGonzalez,,,,G000588,,N00041690,,H8OH16124,0,412807,178867,Anthony Gonzalez,,21924,Anthony Gonzalez,,0,2022-12-31,1054381765224210432
419,420,Dean,Madeleine,,,,Madeleine Dean,6/6/59,F,rep,PA,4,0,Democrat,https://dean.house.gov,120 Cannon House Office Building Washington DC 20515-3804,202-225-4731,,,RepDean,,,,D000631,,N00042894,,H8PA04116,0,412809,136484,Madeleine Dean,,21915,Madeleine Dean,1663219684068450304,1,2022-12-31,567508925
420,421,Houlahan,Chrissy,,,,Chrissy Houlahan,6/5/67,F,rep,PA,6,0,Democrat,https://houlahan.house.gov,1218 Longworth House Office Building Washington DC 20515-3806,202-225-4315,,,RepHoulahan,,,,H001085,,N00040949,,H8PA06087,0,412810,178893,Chrissy Houlahan,,21934,Chrissy Houlahan,1663169025424203777,1,2022-12-31,1052896620797460481
421,422,Meuser,Daniel,,,,Daniel Meuser,2/10/64,M,rep,PA,9,0,Republican,https://meuser.house.gov,414 Cannon House Office Building Washington DC 20515-3809,202-225-6511,,,RepMeuser,,,,M001204,,N00029416,,H8PA10147,0,412811,102438,Dan Meuser,,21945,Dan Meuser,1663149590613303297,1,2022-12-31,1080574793630527505
422,423,Joyce,John,,,,John Joyce,2/8/57,M,rep,PA,13,0,Republican,https://johnjoyce.house.gov,1221 Longworth House Office Building Washington DC 20515-3813,202-225-2431,,,RepJohnJoyce,,,,J000302,,N00043242,,H8PA13125,0,412812,178911,John Joyce (Pennsylvania),,21936,John Joyce (American politician),1663213614205894662,1,2022-12-31,1082311988926124036
423,424,Reschenthaler,Guy,,,,Guy Reschenthaler,4/17/83,M,rep,PA,14,0,Republican,https://reschenthaler.house.gov,409 Cannon House Office Building Washington DC 20515-3814,202-225-2065,,,GReschenthaler,,,,R000610,,N00041871,,H8PA18199,0,412813,166004,Guy Reschenthaler,,21956,Guy Reschenthaler,1663179108774182913,1,2022-12-31,4205133682
424,425,Timmons,William,R.,,,William R. Timmons IV,4/30/84,M,rep,SC,4,0,Republican,https://timmons.house.gov,267 Cannon House Office Building Washington DC 20515-4004,202-225-6030,,,RepTimmons,,,,T000480,,N00042715,,H8SC04250,0,412815,168923,William Timmons,,21974,William Timmons,1663229633133789193,1,2022-12-31,1079770852302958592
425,426,Johnson,Dusty,,,,Dusty Johnson,9/30/76,M,rep,SD,0,0,Republican,https://dustyjohnson.house.gov,1714 Longworth House Office Building Washington DC 20515-4100,202-225-2801,,,RepDustyJohnson,,,,J000301,,N00040559,,H8SD01055,0,412816,48307,Dusty Johnson,,21935,Dusty Johnson,1663184166177980418,1,2022-12-31,1074782372594413569
426,427,Burchett,Tim,,,,Tim Burchett,8/25/64,M,rep,TN,2,0,Republican,https://burchett.house.gov,1122 Longworth House Office Building Washington DC 20515-4202,202-225-5435,,,RepTimBurchett,,,,B001309,,N00041594,,H8TN02119,0,412817,24379,Tim Burchett,,21905,Tim Burchett,1663207414760452097,1,2022-12-31,1028854804087492613
427,428,Rose,John,W.,,,John Rose,2/23/65,M,rep,TN,6,0,Republican,https://johnrose.house.gov,1124 Longworth House Office Building Washington DC 20515-4206,202-225-4231,,,RepJohnRose,,,,R000612,,N00041599,,H8TN06094,0,412818,180452,John Rose (Tennessee),,21959,John Rose (Tennessee politician),1663183411362811905,1,2022-12-31,1081312310059253763
428,429,Green,Mark,E.,,,Mark E. Green,11/8/64,M,rep,TN,7,0,Republican,https://markgreen.house.gov,2446 Rayburn House Office Building Washington DC 20515-4207,202-225-2811,,,RepMarkGreen,,,,G000590,,N00041873,,H8TN07076,0,412819,139030,Mark Green (Tennessee),,21926,Mark E. Green,1663180032766820352,1,2022-12-31,1080477288955826176
429,430,Crenshaw,Dan,,,,Dan Crenshaw,3/14/84,M,rep,TX,2,0,Republican,https://crenshaw.house.gov,413 Cannon House Office Building Washington DC 20515-4302,202-225-6565,,,RepDanCrenshaw,,,,C001120,,N00042224,,H8TX02166,0,412820,177270,Daniel Crenshaw,,21911,Dan Crenshaw,1663235097045221378,1,2022-12-31,1080894931311431682
430,431,Taylor,Van,,,,Van Taylor,8/1/72,M,rep,TX,3,0,Republican,https://vantaylor.house.gov,1404 Longworth House Office Building Washington DC 20515-4303,202-225-4201,,,RepVanTaylor,,,,T000479,,N00027709,,H8TX03123,0,412821,147737,Van Taylor,,21973,Van Taylor,,0,2022-12-31,1075040139351597056
431,432,Gooden,Lance,,,,Lance Gooden,12/1/82,M,rep,TX,5,0,Republican,https://gooden.house.gov,1722 Longworth House Office Building Washington DC 20515-4305,202-225-3484,,,,,,,G000589,,N00042237,,H8TX05144,0,412822,177282,Lance Gooden,,21925,Lance Gooden,,1,2022-12-31,
432,433,Fletcher,Lizzie,,,,Lizzie Fletcher,2/13/75,F,rep,TX,7,0,Democrat,https://fletcher.house.gov,119 Cannon House Office Building Washington DC 20515-4307,202-225-2571,,,RepFletcher,,,,F000468,,N00041194,,H8TX07140,0,412824,177031,Lizzie Pannill Fletcher,,21919,Lizzie Fletcher,1663187290372419585,1,2022-12-31,1075904377221722113
433,434,Escobar,Veronica,,,,Veronica Escobar,9/15/69,F,rep,TX,16,0,Democrat,https://escobar.house.gov,1505 Longworth House Office Building Washington DC 20515-4316,202-225-4831,,,RepEscobar,,,,E000299,,N00041702,,H8TX16109,0,412825,99345,Veronica Escobar,,21917,Veronica Escobar,1663256007512817670,1,2022-12-31,1075517806551154689
434,435,Roy,Chip,,,,Chip Roy,8/7/72,M,rep,TX,21,0,Republican,https://roy.house.gov,1005 Longworth House Office Building Washington DC 20515-4321,202-225-4236,,,RepChipRoy,,,,R000614,,N00042268,,H8TX21307,0,412826,177319,Chip Roy,,21961,Chip Roy,1663306474993467396,1,2022-12-31,1082790600292925440
435,436,Garcia,Sylvia,R.,,,Sylvia R. Garcia,9/6/50,F,rep,TX,29,0,Democrat,https://sylviagarcia.house.gov,1620 Longworth House Office Building Washington DC 20515-4329,202-225-1688,,,RepSylviaGarcia,,,,G000587,,N00042282,,H8TX29052,0,412827,49734,Sylvia Garcia,,21922,Sylvia Garcia,1663277167319326723,1,2022-12-31,1080587263132733442
436,437,Allred,Colin,Z.,,,Colin Z. Allred,4/15/83,M,rep,TX,32,0,Democrat,https://allred.house.gov,114 Cannon House Office Building Washington DC 20515-4332,202-225-2231,,,RepColinAllred,,,,A000376,,N00040989,,H8TX32098,0,412828,177357,Colin Allred,,21900,Colin Allred,1663258949238308871,1,2022-12-31,1078355119920562176
437,438,Luria,Elaine,G.,,,Elaine G. Luria,8/15/75,F,rep,VA,2,0,Democrat,https://luria.house.gov,412 Cannon House Office Building Washington DC 20515-4602,202-225-4215,,,RepElaineLuria,,,,L000591,,N00042293,,H8VA02111,0,412830,179677,Elaine Luria,,21941,Elaine Luria,1607016987015909377,0,2022-12-31,1080292515939565568
438,439,Cline,Ben,,,,Ben Cline,2/29/72,M,rep,VA,6,0,Republican,https://cline.house.gov,2443 Rayburn House Office Building Washington DC 20515-4606,202-225-5431,,,RepBenCline,,,,C001118,,N00042296,,H8VA06104,0,412832,50959,Ben Cline,,21908,Ben Cline,1663282083928715265,1,2022-12-31,1072158357237174272
439,440,Spanberger,Abigail,Davis,,,Abigail Davis Spanberger,8/7/79,F,rep,VA,7,0,Democrat,https://spanberger.house.gov,1431 Longworth House Office Building Washington DC 20515-4607,202-225-2815,,,RepSpanberger,,,,S001209,,N00041418,,H8VA07094,0,412833,179682,Abigail Spanberger,,21966,Abigail Spanberger,1663284225515061248,1,2022-12-31,1078771401497161728
440,441,Wexton,Jennifer,,,,Jennifer Wexton,5/27/68,F,rep,VA,10,0,Democrat,https://wexton.house.gov,1217 Longworth House Office Building Washington DC 20515-4610,202-225-5136,,,RepWexton,,,,W000825,,N00041002,,H8VA10106,0,412834,147013,Jennifer Wexton,,21983,Jennifer Wexton,1663270451865370635,1,2022-12-31,1017819745880543238
441,442,Schrier,Kim,,,,Kim Schrier,8/23/68,F,rep,WA,8,0,Democrat,https://schrier.house.gov,1123 Longworth House Office Building Washington DC 20515-4708,202-225-7761,,,RepKimSchrier,,,,S001216,,N00041606,,H8WA08189,0,412835,181124,Kim Schrier,,21962,Kim Schrier,1662239693230972928,1,2022-12-31,1080462532815532032
442,443,Steil,Bryan,,,,Bryan Steil,3/30/81,M,rep,WI,1,0,Republican,https://steil.house.gov,1526 Longworth House Office Building Washington DC 20515-4901,202-225-3031,,,RepBryanSteil,,,,S001213,,N00043379,,H8WI01156,0,412836,181289,Bryan Steil,,21970,Bryan Steil,1663299912589516800,1,2022-12-31,1075205691621720064
443,444,Miller,Carol,D.,,,Carol D. Miller,11/4/50,F,rep,WV,3,0,Republican,https://miller.house.gov,465 Cannon House Office Building Washington DC 20515-4803,202-225-3452,,,RepCarolMiller,,,,M001205,,N00041542,,H8WV03097,0,412837,52123,Carol Miller (West Virginia),,21946,Carol Miller (politician),1663216015600234498,1,2022-12-31,1081318716573470720
444,445,Scott,Rick,,,,Rick Scott,12/1/52,M,sen,FL,0,1,Republican,https://www.rickscott.senate.gov,502 Hart Senate Office Building Washington DC 20510,202-224-5274,https://www.rickscott.senate.gov/contact/contact,,SenRickScott,RickScottSenOffice,,UC-Y9pFmW4PYGZHkC8lcqSkQ,S001217,,N00043290,S404,S8FL00273,0,412838,124204,Rick Scott,,41903,Rick Scott,1663279040835342336,1,2022-12-31,131546062
445,446,Braun,Mike,,,,Mike Braun,3/24/54,M,sen,IN,0,1,Republican,https://www.braun.senate.gov,404 Russell Senate Office Building Washington DC 20510,202-224-4814,https://www.braun.senate.gov/contact-mike,,SenatorBraun,,,,B001310,,N00041731,S397,S8IN00171,0,412839,148564,Mike Braun,,41900,Mike Braun,1663183411811319809,1,2022-12-31,1080870981877534720
446,447,Hawley,Joshua,,,Josh,Josh Hawley,12/31/79,M,sen,MO,0,1,Republican,https://www.hawley.senate.gov,115 Russell Senate Office Building Washington DC 20510,202-224-6154,https://www.hawley.senate.gov/contact-senator-hawley,,SenHawleyPress,,,,H001089,,N00041620,S399,S8MO00160,0,412840,169716,Josh Hawley,,41901,Josh Hawley,1663155665785823235,1,2022-12-31,1080960924687704064
447,448,Romney,Mitt,,,,Mitt Romney,3/12/47,M,sen,UT,0,1,Republican,https://www.romney.senate.gov,354 Russell Senate Office Building Washington DC 20510,202-224-5251,https://www.romney.senate.gov/contact-senator-romney,,SenatorRomney,,,,R000615,,N00000286,S401,"S8UT00176,S4MA00143",0,412841,21942,Mitt Romney,,41902,Mitt Romney,1663175346538020864,1,2022-12-31,1078693601356509184
448,449,Golden,Jared,Forrest,,,Jared F. Golden,7/25/82,M,rep,ME,2,0,Democrat,https://golden.house.gov,1222 Longworth House Office Building Washington DC 20515-1902,202-225-6306,,,RepGolden,,,,G000592,,N00041668,,H8ME02185,0,412842,151420,Jared Golden,,21923,Jared Golden,1644146976710066177,1,2022-12-31,1080891667308298240
449,450,Keller,Fred,,,,Fred Keller,10/23/65,M,rep,PA,12,0,Republican,https://keller.house.gov,1717 Longworth House Office Building Washington DC 20515-3812,202-225-3731,,,RepFredKeller,CongressmanFredKeller,,UC_IluBx9m7HWoNhEYSoPQNQ,K000395,,N00044065,,H0PA12181,0,412843,119553,,,21985,Fred Keller (politician),1606764141020069888,0,2022-12-31,1136060761422405633
450,451,Bishop,Dan,,,,Dan Bishop,7/1/64,M,rep,NC,9,0,Republican,https://danbishop.house.gov,1207 Longworth House Office Building Washington DC 20515-3309,202-225-1976,,,RepDanBishop,repdanbishop,,,B001311,,N00044335,,H0NC09187,0,412844,92423,Dan Bishop,,21986,Dan Bishop,1663328142822440961,1,2022-12-31,1176522535531360257
451,452,Murphy,Gregory,Francis,,,Gregory F. Murphy,3/5/63,M,rep,NC,3,0,Republican,https://gregmurphy.house.gov,313 Cannon House Office Building Washington DC 20515-3303,202-225-3415,,,RepGregMurphy,RepGregMurphy,,,M001210,,N00044027,,H0NC03172,0,412845,166135,Gregory Murphy,,21987,Greg Murphy (politician),1663190128297144322,1,2022-12-31,1173978070535024642
452,453,Mfume,Kweisi,,,,Kweisi Mfume,10/24/48,M,rep,MD,7,0,Democrat,https://mfume.house.gov,2263 Rayburn House Office Building Washington DC 20515-2007,202-225-4741,,,RepKweisiMfume,RepKweisiMfume,,,M000687,798.0,N00001799,,"S6MD03185,H6MD07020,H0MD07114",0,407672,0,,,15433,Kweisi Mfume,1663291140584484864,1,2022-12-31,1276209702322438148
453,454,Tiffany,Thomas,P.,,,Thomas P. Tiffany,12/30/57,M,rep,WI,7,0,Republican,https://tiffany.house.gov,1719 Longworth House Office Building Washington DC 20515-4907,202-225-3365,,,RepTiffany,,,,T000165,,N00045307,,H0WI07101,0,456791,0,Tom Tiffany,,0,Tom Tiffany,1663168609517023238,1,2022-12-31,1267841066335682562
454,455,Garcia,Mike,,,,Mike Garcia,4/24/76,M,rep,CA,25,0,Republican,https://mikegarcia.house.gov,1535 Longworth House Office Building Washington DC 20515-0525,202-225-1956,,,RepMikeGarcia,RepMikeGarcia,,,G000061,,N00044298,,H0CA25105,0,456792,0,Mike Garcia,,0,Mike Garcia (politician),1663210472202555392,1,2022-12-31,1262531473057423361
455,456,Jacobs,Chris,,,,Chris Jacobs,11/28/66,M,rep,NY,27,0,Republican,https://jacobs.house.gov,214 Cannon House Office Building Washington DC 20515-3227,202-225-5265,,,RepJacobs,,,,J000020,,N00044575,,H0NY27090,0,456793,0,Christopher Jacobs,,0,Chris Jacobs (politician),,0,2022-12-31,1276232539510919168
456,457,Kelly,Mark,,,,Mark Kelly,2/21/64,M,sen,AZ,0,3,Democrat,https://www.kelly.senate.gov,516 Hart Senate Office Building Washington DC 20510,202-224-2235,https://www.kelly.senate.gov,,SenMarkKelly,SenMarkKelly,,,K000377,,N00044223,S406,S0AZ00350,0,456794,0,Mark Kelly,,0,Mark Kelly,1663286082778066946,1,2022-12-31,1324926274888888320
457,458,Lummis,Cynthia,M.,,,Cynthia M. Lummis,9/10/54,F,sen,WY,0,2,Republican,https://www.lummis.senate.gov,124 Russell Senate Office Building Washington DC 20510,202-224-3424,https://www.lummis.senate.gov/contact/contact-form/,,SenLummis,,,,L000571,1960.0,N00029788,S410,"H8WY00148,S0WY00137",1031365,412294,15546,Cynthia Lummis,,20953,Cynthia Lummis,1663210338173714433,1,2022-12-31,22831059
458,459,Issa,Darrell,E.,,,Darrell Issa,11/1/53,M,rep,CA,50,0,Republican,https://issa.house.gov,2300 Rayburn House Office Building Washington DC 20515-0550,202-225-5672,,http://issa.house.gov/feed/,repdarrellissa,,,,I000056,1640.0,N00007017,,"H0CA48024,S8CA00135",90066,400196,16553,Darrell Issa,,20107,Darrell Issa,1663325518316335107,1,2022-12-31,63650107
459,460,Sessions,Pete,A.,,,Pete Sessions,3/22/55,M,rep,TX,17,0,Republican,https://sessions.house.gov,2204 Rayburn House Office Building Washington DC 20515-4317,202-225-6105,,http://sessions.house.gov/?a=rss.feed,PeteSessions,,,,S000250,1525.0,N00005681,,H2TX03126,36807,400367,288,Pete Sessions,,29759,Pete Sessions,1663213540017053697,1,2022-12-31,24735461
460,461,Valadao,David,G.,,,David G. Valadao,4/14/77,M,rep,CA,21,0,Republican,https://valadao.house.gov,1728 Longworth House Office Building Washington DC 20515-0521,202-225-4695,,http://valadao.house.gov/rss.xml,RepDavidValadao,,,,V000129,2105.0,N00033367,,H2CA20094,623702,412515,120200,David G. Valadao,,21307,David Valadao,1663159926837870596,1,2022-12-31,1128514404
461,462,Tuberville,Tommy,Hawley,,,Tommy Tuberville,9/18/54,M,sen,AL,0,2,Republican,https://www.tuberville.senate.gov,142 Russell Senate Office Building Washington DC 20510,202-224-4124,https://www.tuberville.senate.gov/contact/contact-form/,,SenTuberville,,,,T000278,,N00044434,S412,S0AL00230,0,456796,188306,Tommy Tuberville,,0,Tommy Tuberville,1663194764940910593,1,2022-12-31,1345739193721487362
462,463,Hickenlooper,John,Wright,,,John W. Hickenlooper,2/7/52,M,sen,CO,0,2,Democrat,https://www.hickenlooper.senate.gov,374 Russell Senate Office Building Washington DC 20510,202-224-5941,https://www.hickenlooper.senate.gov/contact/,,SenatorHick,,,,H000273,,N00044206,S408,S0CO00575,0,456797,0,John Hickenlooper,,0,John Hickenlooper,1663204998728040449,1,2022-12-31,1318728336923787264
463,464,Hagerty,Bill,Francis,,,Bill Hagerty,8/14/59,M,sen,TN,0,2,Republican,https://www.hagerty.senate.gov,248 Russell Senate Office Building Washington DC 20510,202-224-4944,https://www.hagerty.senate.gov/email-me/,,SenatorHagerty,,,,H000601,,N00045369,S407,S0TN00169,0,456798,128466,Bill Hagerty,,0,Bill Hagerty (politician),1663222669414744071,1,2022-12-31,1346873610875654147
464,465,Carl,Jerry,Lee,Jr.,,Jerry L. Carl,6/17/58,M,rep,AL,1,0,Republican,https://carl.house.gov,1330 Longworth House Office Building Washington DC 20515-0101,202-225-4931,,,RepJerryCarl,,,,C001054,,N00044245,,H0AL01055,0,456799,0,,,0,Jerry Carl,1663170365252567041,1,2022-12-31,1341091420439015424
465,466,Moore,Barry,,,,Barry Moore,9/26/66,M,rep,AL,2,0,Republican,https://barrymoore.house.gov,1504 Longworth House Office Building Washington DC 20515-0102,202-225-2901,,,RepBarryMoore,,,,M001212,,N00041295,,H8AL02171,0,456800,0,,,0,Barry Moore (Alabama politician),1663182907366834178,1,2022-12-31,1339006078688825344
466,467,Obernolte,Jay,Phillip,,,Jay Obernolte,8/18/70,M,rep,CA,8,0,Republican,https://obernolte.house.gov,1029 Longworth House Office Building Washington DC 20515-0508,202-225-5861,,,JayObernolte,,,,O000019,,N00045377,,H0CA08135,0,456801,0,Jay Obernolte,,0,Jay Obernolte,1663305740054847491,1,2022-12-31,272482466
467,468,Kim,Young,Oak,,,Young Kim,10/18/62,F,rep,CA,39,0,Republican,https://youngkim.house.gov,1306 Longworth House Office Building Washington DC 20515-0539,202-225-4111,,,RepYoungKim,,,,K000397,,N00042386,,H8CA39240,0,456802,151787,,,0,Young Kim,1663330009845465089,1,2022-12-31,1344677401465397249
468,469,Steel,Michelle,Eunjoo,,,Michelle Steel,6/21/55,F,rep,CA,48,0,Republican,https://steel.house.gov,1113 Longworth House Office Building Washington DC 20515-0548,202-225-2415,,,RepSteel,,,,S001135,,N00044501,,H0CA48198,0,456803,0,,,0,Michelle Steel,1663170072909877248,1,2022-12-31,1343740146630451200
469,470,Jacobs,Sara,,,,Sara Jacobs,2/1/89,F,rep,CA,53,0,Democrat,https://sarajacobs.house.gov,1232 Longworth House Office Building Washington DC 20515-0553,202-225-2040,,,RepSaraJacobs,,,,J000305,,N00042081,,H8CA49074,0,456804,0,,,0,Sara Jacobs,1663309759037014018,1,2022-12-31,1345103905869455361
470,471,Boebert,Lauren,Opal,,,Lauren Boebert,12/15/86,F,rep,CO,3,0,Republican,https://boebert.house.gov,1609 Longworth House Office Building Washington DC 20515-0603,202-225-4761,,,RepBoebert,,,,B000825,,N00045974,,H0CO03165,0,456805,0,Lauren Boebert,,0,Lauren Boebert,1663230952628183040,1,2022-12-31,1342989756611907584
471,472,Cammack,Katherine,,,Kat,Kat Cammack,2/16/88,F,rep,FL,3,0,Republican,https://cammack.house.gov,1626 Longworth House Office Building Washington DC 20515-0903,202-225-5744,,,RepKatCammack,,,,C001039,,N00045978,,H0FL03175,0,456806,0,,,0,Kat Cammack,1663199675648729091,1,2022-12-31,1344325638983987201
472,473,Franklin,C.,Scott,,,C. Scott Franklin,8/23/64,M,rep,FL,15,0,Republican,https://franklin.house.gov,1517 Longworth House Office Building Washington DC 20515-0915,202-225-1252,,,RepFranklin,,,,F000472,,N00046760,,H0FL15104,0,456807,0,,,0,Scott Franklin (politician),1663156406730604544,1,2022-12-31,1343664721384398849
473,474,Donalds,Byron,Lowell,,,Byron Donalds,10/28/78,M,rep,FL,19,0,Republican,https://donalds.house.gov,523 Cannon House Office Building Washington DC 20515-0919,202-225-2536,,,RepDonaldsPress,,,,D000032,,N00034016,,H0FL19205,0,456808,0,,,0,Byron Donalds,1663148378576900096,1,2022-12-31,1343968646050283522
474,475,Gimenez,Carlos,A.,,,Carlos A. Gimenez,1/17/54,M,rep,FL,26,0,Republican,https://gimenez.house.gov,419 Cannon House Office Building Washington DC 20515-0926,202-225-2778,,,RepCarlos,,,,G000593,,N00046394,,H0FL26036,0,456809,81366,Carlos Gimenez,,0,Carlos A. Giménez,1663184901330333696,1,2022-12-31,1343679195034103808
475,476,Salazar,Maria,Elvira,,,Maria Elvira Salazar,11/1/61,F,rep,FL,27,0,Republican,https://salazar.house.gov,1616 Longworth House Office Building Washington DC 20515-0927,202-225-3931,,,RepMariaSalazar,,,,S000168,,N00042810,,H8FL27185,0,456810,182300,,,0,Maria Elvira Salazar,1663186687214714882,1,2022-12-31,1325928411689349120
476,477,Williams,Nikema,Natassha,,,Nikema Williams,7/30/78,F,rep,GA,5,0,Democrat,https://nikemawilliams.house.gov,1406 Longworth House Office Building Washington DC 20515-1005,202-225-3801,,,RepNikema,,,,W000788,,N00047361,,H0GA05301,0,456811,0,Nikema Williams,,0,Nikema Williams,1663192778933764098,1,2022-12-31,1345461797361504259
477,478,Bourdeaux,Carolyn,,,,Carolyn Bourdeaux,6/3/70,F,rep,GA,7,0,Democrat,https://bourdeaux.house.gov,1319 Longworth House Office Building Washington DC 20515-1007,202-225-4272,,,RepBourdeaux,,,,B001312,,N00041791,,H8GA07201,0,456812,178540,,,0,Carolyn Bourdeaux,1605665583692931072,0,2022-12-31,1343620645452595200
478,479,Clyde,Andrew,S.,,,Andrew S. Clyde,11/22/63,M,rep,GA,9,0,Republican,https://clyde.house.gov,521 Cannon House Office Building Washington DC 20515-1009,202-225-9893,,,Rep_Clyde,,,,C001116,,N00046654,,H0GA09246,0,456813,0,,,0,Andrew Clyde,1663289845601521664,1,2022-12-31,1357017361568694274
479,480,Greene,Marjorie,Taylor,,,Marjorie Taylor Greene,5/27/74,F,rep,GA,14,0,Republican,https://greene.house.gov,1023 Longworth House Office Building Washington DC 20515-1014,202-225-5211,,,RepMTG,,,,G000596,,N00044701,,H0GA06192,0,456814,0,Marjorie Taylor Greene,,0,Marjorie Taylor Greene,1663197954969071618,1,2022-12-31,1344356576786866176
480,481,Kahele,Kaiali?i,,,,Kaiali’i Kahele,3/28/74,M,rep,HI,2,0,Democrat,https://kahele.house.gov,1205 Longworth House Office Building Washington DC 20515-1102,202-225-4906,,,RepKahele,,,,K000396,,N00044007,,H0HI02155,0,456815,0,,,0,Kai Kahele,1607440312968024064,0,2022-12-31,1351966874377056257
481,482,Hinson,Ashley,,,,Ashley Hinson,6/27/83,F,rep,IA,1,0,Republican,https://hinson.house.gov,1429 Longworth House Office Building Washington DC 20515-1501,202-225-2911,,,RepAshleyHinson,,,,H001091,,N00044521,,H0IA01174,0,456816,168783,Ashley Hinson,,0,Ashley Hinson,1663315245371121665,1,2022-12-31,1340783304304410625
482,483,Miller-Meeks,Mariannette,Jane,,,Mariannette Miller-Meeks,9/6/55,F,rep,IA,2,0,Republican,https://millermeeks.house.gov,1716 Longworth House Office Building Washington DC 20515-1502,202-225-6576,,,RepMMM,,,,M001215,,N00029495,,H8IA02043,0,456817,103294,Mariannette Miller-Meeks,,0,Mariannette Miller-Meeks,1663234519950934028,1,2022-12-31,1345807954604412929
483,484,Feenstra,Randy,L.,,,Randy Feenstra,1/14/69,M,rep,IA,4,0,Republican,https://feenstra.house.gov,1440 Longworth House Office Building Washington DC 20515-1504,202-225-4426,,,RepFeenstra,,,,F000446,,N00044011,,H0IA04145,0,456818,103301,Randy Feenstra,,0,Randy Feenstra,1663203234620792832,1,2022-12-31,1345135363761852416
484,485,Newman,Marie,,,,Marie Newman,4/13/64,F,rep,IL,3,0,Democrat,https://newman.house.gov,1022 Longworth House Office Building Washington DC 20515-1303,202-225-5701,,,RepMarieNewman,,,,N000192,,N00040891,,H8IL03102,0,456819,0,,,0,Marie Newman,1605664016176644096,0,2022-12-31,1343578440977494018
485,486,Miller,Mary,E.,,,Mary E. Miller,8/27/59,F,rep,IL,15,0,Republican,https://marymiller.house.gov,1529 Longworth House Office Building Washington DC 20515-1315,202-225-5271,,,RepMaryMiller,,,,M001211,,N00045703,,H0IL15129,0,456820,0,,,0,Mary Miller (politician),1663183351283367938,1,2022-12-31,1343656635907125250
486,487,Mrvan,Frank,John,,,Frank J. Mrvan,4/16/69,M,rep,IN,1,0,Democrat,https://mrvan.house.gov,1607 Longworth House Office Building Washington DC 20515-1401,202-225-2461,,,RepMrvan,,,,M001214,,N00045905,,H0IN01150,0,456821,0,,,0,Frank J. Mrvan,1663138623116410883,1,2022-12-31,1346205046036377601
487,488,Spartz,Victoria,,,,Victoria Spartz,10/6/78,F,rep,IN,5,0,Republican,https://spartz.house.gov,1523 Longworth House Office Building Washington DC 20515-1405,202-225-2276,,,RepSpartz,,,,S000929,,N00046537,,H0IN05326,0,456822,0,,,0,Victoria Spartz,1663250445928628244,1,2022-12-31,1344845201479663621
488,489,Mann,Tracey,Robert,,,Tracey Mann,12/17/76,M,rep,KS,1,0,Republican,https://mann.house.gov,522 Cannon House Office Building Washington DC 20515-1601,202-225-2715,,,RepMann,,,,M000871,,N00030743,,H0KS01123,0,456823,0,,,0,Tracey Mann,,1,2022-12-31,1345825008887721986
489,490,LaTurner,Jacob,,,Jake,Jake LaTurner,2/17/88,M,rep,KS,2,0,Republican,https://laturner.house.gov,1630 Longworth House Office Building Washington DC 20515-1602,202-225-6601,,,RepLaTurner,,,,L000266,,N00044232,,H0KS02188,0,456824,0,,,0,Jake LaTurner,1663168311134126080,1,2022-12-31,1345850704800468993
490,491,Auchincloss,Jake,Daniel,,,Jake Auchincloss,1/29/88,M,rep,MA,4,0,Democrat,https://auchincloss.house.gov,1524 Longworth House Office Building Washington DC 20515-2104,202-225-5931,,,RepAuchincloss,,,,A000148,,N00045506,,H0MA04192,0,456825,0,,,0,Jake Auchincloss,1662475432669728768,1,2022-12-31,1330278736554582016
491,492,Meijer,Peter,James,,,Peter Meijer,1/10/88,M,rep,MI,3,0,Republican,https://meijer.house.gov,1508 Longworth House Office Building Washington DC 20515-2203,202-225-3831,,,RepMeijer,,,,M001186,,N00044884,,H0MI03308,0,456826,0,,,0,Peter Meijer,1606011742160420864,0,2022-12-31,1334164871420796928
492,493,McClain,Lisa,C.,,,Lisa C. McClain,4/7/66,F,rep,MI,10,0,Republican,https://mcclain.house.gov,218 Cannon House Office Building Washington DC 20515-2210,202-225-2106,,,RepLisaMcClain,,,,M001136,,N00045730,,H0MI10287,0,456827,0,Lisa McClain,,0,Lisa McClain,1663325522104049665,1,2022-12-31,1344032292432437248
493,494,Fischbach,Michelle,Louise Helene,,,Michelle Fischbach,11/3/65,F,rep,MN,7,0,Republican,https://fischbach.house.gov,1237 Longworth House Office Building Washington DC 20515-2307,202-225-2165,,,RepFischbach,,,,F000470,,N00045251,,H0MN07091,0,456828,0,Michelle Fischbach,,0,Michelle Fischbach,1663190708810035200,1,2022-12-31,1344375287484723205
